number,date_time,temp,RH,site,block,treatment
3371,8/28/2017 12:00,65.403,94.623,CBE,3,bare
3372,8/28/2017 12:30,68.013,89.134,CBE,3,bare
3373,8/28/2017 13:00,68.527,84.929,CBE,3,bare
3374,8/28/2017 13:30,71.404,78.936,CBE,3,bare
3375,8/28/2017 14:00,75.985,59.097,CBE,3,bare
3376,8/28/2017 14:30,77.203,54.181,CBE,3,bare
3377,8/28/2017 15:00,72.696,61.932,CBE,3,bare
3378,8/28/2017 15:30,73.99,57.938,CBE,3,bare
3379,8/28/2017 16:00,76.636,54.889,CBE,3,bare
3380,8/28/2017 16:30,76.768,54.303,CBE,3,bare
3381,8/28/2017 17:00,76.246,59.798,CBE,3,bare
3382,8/28/2017 17:30,79.612,54.591,CBE,3,bare
3383,8/28/2017 18:00,77.859,53.223,CBE,3,bare
3384,8/28/2017 18:30,84.767,44.313,CBE,3,bare
3385,8/28/2017 19:00,82.13,44.796,CBE,3,bare
3386,8/28/2017 19:30,77.203,49.268,CBE,3,bare
3387,8/28/2017 20:00,65.959,72.097,CBE,3,bare
3388,8/28/2017 20:30,60.26,83.693,CBE,3,bare
3389,8/28/2017 21:00,57.42,88.996,CBE,3,bare
3390,8/28/2017 21:30,56.815,92.067,CBE,3,bare
3391,8/28/2017 22:00,55.69,92.429,CBE,3,bare
3392,8/28/2017 22:30,55.819,94.052,CBE,3,bare
3393,8/28/2017 23:00,56.858,95.489,CBE,3,bare
3394,8/28/2017 23:30,57.074,94.698,CBE,3,bare
3395,8/29/2017 0:00,56.208,95.163,CBE,3,bare
3396,8/29/2017 0:30,55.69,95.702,CBE,3,bare
3397,8/29/2017 1:00,54.516,95.043,CBE,3,bare
3398,8/29/2017 1:30,53.69,95.585,CBE,3,bare
3399,8/29/2017 2:00,54.561,97.491,CBE,3,bare
3400,8/29/2017 2:30,53.341,95.864,CBE,3,bare
3401,8/29/2017 3:00,52.554,96.33,CBE,3,bare
3402,8/29/2017 3:30,52.378,96.809,CBE,3,bare
3403,8/29/2017 4:00,52.597,96.842,CBE,3,bare
3404,8/29/2017 4:30,52.466,96.923,CBE,3,bare
3405,8/29/2017 5:00,52.203,97.386,CBE,3,bare
3406,8/29/2017 5:30,54.387,98.623,CBE,3,bare
3407,8/29/2017 6:00,55.69,99.225,CBE,3,bare
3408,8/29/2017 6:30,55.515,99.349,CBE,3,bare
3409,8/29/2017 7:00,55.342,99.372,CBE,3,bare
3410,8/29/2017 7:30,56.122,99.743,CBE,3,bare
3411,8/29/2017 8:00,56.901,99.763,CBE,3,bare
3412,8/29/2017 8:30,57.979,99.526,CBE,3,bare
3413,8/29/2017 9:00,59.142,99.021,CBE,3,bare
3414,8/29/2017 9:30,61.547,98.902,CBE,3,bare
3415,8/29/2017 10:00,62.661,97.479,CBE,3,bare
3416,8/29/2017 10:30,62.919,95.287,CBE,3,bare
3417,8/29/2017 11:00,64.803,91.521,CBE,3,bare
3418,8/29/2017 11:30,66.385,86.251,CBE,3,bare
3419,8/29/2017 12:00,66.6,84.382,CBE,3,bare
3420,8/29/2017 12:30,67.798,81.725,CBE,3,bare
3421,8/29/2017 13:00,72.955,70.405,CBE,3,bare
3422,8/29/2017 13:30,77.247,58.152,CBE,3,bare
3423,8/29/2017 14:00,80.227,52.582,CBE,3,bare
3424,8/29/2017 14:30,79.788,53.024,CBE,3,bare
3425,8/29/2017 15:00,83.199,46.073,CBE,3,bare
3426,8/29/2017 15:30,81.73,48.209,CBE,3,bare
3427,8/29/2017 16:00,81.775,45.262,CBE,3,bare
3428,8/29/2017 16:30,82.841,45.951,CBE,3,bare
3429,8/29/2017 17:00,81.466,47.286,CBE,3,bare
3430,8/29/2017 17:30,81.997,44.755,CBE,3,bare
3431,8/29/2017 18:00,81.421,45.206,CBE,3,bare
3432,8/29/2017 18:30,87.757,36.709,CBE,3,bare
3433,8/29/2017 19:00,86.799,37.732,CBE,3,bare
3434,8/29/2017 19:30,81.066,46.482,CBE,3,bare
3435,8/29/2017 20:00,67.158,75.824,CBE,3,bare
3436,8/29/2017 20:30,61.29,86.352,CBE,3,bare
3437,8/29/2017 21:00,59.572,90.27,CBE,3,bare
3438,8/29/2017 21:30,59.616,91.49,CBE,3,bare
3439,8/29/2017 22:00,58.282,93.265,CBE,3,bare
3440,8/29/2017 22:30,57.85,93.36,CBE,3,bare
3441,8/29/2017 23:00,56.295,94.017,CBE,3,bare
3442,8/29/2017 23:30,55.602,94.895,CBE,3,bare
3443,8/30/2017 0:00,54.865,94.633,CBE,3,bare
3444,8/30/2017 0:30,54.909,95.356,CBE,3,bare
3445,8/30/2017 1:00,54.777,95.593,CBE,3,bare
3446,8/30/2017 1:30,54.387,96.095,CBE,3,bare
3447,8/30/2017 2:00,53.776,96.056,CBE,3,bare
3448,8/30/2017 2:30,53.602,96.79,CBE,3,bare
3449,8/30/2017 3:00,53.341,96.219,CBE,3,bare
3450,8/30/2017 3:30,52.554,95.899,CBE,3,bare
3451,8/30/2017 4:00,52.291,96.291,CBE,3,bare
3452,8/30/2017 4:30,51.633,96.747,CBE,3,bare
3453,8/30/2017 5:00,51.589,96.992,CBE,3,bare
3454,8/30/2017 5:30,51.325,96.751,CBE,3,bare
3455,8/30/2017 6:00,51.017,96.981,CBE,3,bare
3456,8/30/2017 6:30,51.193,97.434,CBE,3,bare
3457,8/30/2017 7:00,50.797,97.124,CBE,3,bare
3458,8/30/2017 7:30,52.291,97.827,CBE,3,bare
3459,8/30/2017 8:00,56.685,98.823,CBE,3,bare
3460,8/30/2017 8:30,63.304,96.798,CBE,3,bare
3461,8/30/2017 9:00,66.301,87.44,CBE,3,bare
3462,8/30/2017 9:30,69.557,79.288,CBE,3,bare
3463,8/30/2017 10:00,73.342,68.876,CBE,3,bare
3464,8/30/2017 10:30,75.942,62.897,CBE,3,bare
3465,8/30/2017 11:00,78.076,60.513,CBE,3,bare
3466,8/30/2017 11:30,81.597,53.386,CBE,3,bare
3467,8/30/2017 12:00,76.071,62.909,CBE,3,bare
3468,8/30/2017 12:30,83.869,46.607,CBE,3,bare
3469,8/30/2017 13:00,85.532,42.65,CBE,3,bare
3470,8/30/2017 13:30,85.127,42.724,CBE,3,bare
3471,8/30/2017 14:00,85.802,42.204,CBE,3,bare
3472,8/30/2017 14:30,86.981,41.713,CBE,3,bare
3473,8/30/2017 15:00,87.985,39.073,CBE,3,bare
3474,8/30/2017 15:30,85.894,39.953,CBE,3,bare
3475,8/30/2017 16:00,86.664,41.661,CBE,3,bare
3476,8/30/2017 16:30,84.227,44.278,CBE,3,bare
3477,8/30/2017 17:00,80.184,49.13,CBE,3,bare
3478,8/30/2017 17:30,76.768,56.681,CBE,3,bare
3479,8/30/2017 18:00,77.509,56.461,CBE,3,bare
3480,8/30/2017 18:30,86.936,38.444,CBE,3,bare
3481,8/30/2017 19:00,84.587,40.209,CBE,3,bare
3482,8/30/2017 19:30,80.845,44.843,CBE,3,bare
3483,8/30/2017 20:00,69.858,67.785,CBE,3,bare
3484,8/30/2017 20:30,66.258,78.422,CBE,3,bare
3485,8/30/2017 21:00,64.888,83.643,CBE,3,bare
3486,8/30/2017 21:30,63.347,86.728,CBE,3,bare
3487,8/30/2017 22:00,63.262,88.849,CBE,3,bare
3488,8/30/2017 22:30,63.518,89.206,CBE,3,bare
3489,8/30/2017 23:00,62.148,91.869,CBE,3,bare
3490,8/30/2017 23:30,57.506,91.301,CBE,3,bare
3491,8/31/2017 0:00,56.426,93.053,CBE,3,bare
3492,8/31/2017 0:30,55.429,93.531,CBE,3,bare
3493,8/31/2017 1:00,55.776,94.355,CBE,3,bare
3494,8/31/2017 1:30,58.239,98.147,CBE,3,bare
3495,8/31/2017 2:00,60.174,96.955,CBE,3,bare
3496,8/31/2017 2:30,59.272,97.333,CBE,3,bare
3497,8/31/2017 3:00,56.295,95.304,CBE,3,bare
3498,8/31/2017 3:30,54.952,95.746,CBE,3,bare
3499,8/31/2017 4:00,56.122,96.506,CBE,3,bare
3500,8/31/2017 4:30,54.126,95.7,CBE,3,bare
3501,8/31/2017 5:00,54.3,97.451,CBE,3,bare
3502,8/31/2017 5:30,58.626,97.977,CBE,3,bare
3503,8/31/2017 6:00,59.486,98.641,CBE,3,bare
3504,8/31/2017 6:30,59.788,98.279,CBE,3,bare
3505,8/31/2017 7:00,60.303,98.255,CBE,3,bare
3506,8/31/2017 7:30,60.604,97.352,CBE,3,bare
3507,8/31/2017 8:00,60.948,94.637,CBE,3,bare
3508,8/31/2017 8:30,61.119,92.253,CBE,3,bare
3509,8/31/2017 9:00,62.105,91.015,CBE,3,bare
3510,8/31/2017 9:30,62.919,87.997,CBE,3,bare
3511,8/31/2017 10:00,63.433,83.268,CBE,3,bare
3512,8/31/2017 10:30,65.102,78.794,CBE,3,bare
3513,8/31/2017 11:00,66.515,74.176,CBE,3,bare
3514,8/31/2017 11:30,69.085,67.382,CBE,3,bare
3515,8/31/2017 12:00,70.803,62.063,CBE,3,bare
3516,8/31/2017 12:30,70.286,61.137,CBE,3,bare
3517,8/31/2017 13:00,73.774,51.743,CBE,3,bare
3518,8/31/2017 13:30,70.759,53.703,CBE,3,bare
3519,8/31/2017 14:00,76.768,42.235,CBE,3,bare
3520,8/31/2017 14:30,76.332,42.208,CBE,3,bare
3521,8/31/2017 15:00,75.853,42.927,CBE,3,bare
3522,8/31/2017 15:30,75.594,43.721,CBE,3,bare
3523,8/31/2017 16:00,76.593,40.525,CBE,3,bare
3524,8/31/2017 16:30,76.246,41.714,CBE,3,bare
3525,8/31/2017 17:00,76.289,39.654,CBE,3,bare
3526,8/31/2017 17:30,76.681,41.25,CBE,3,bare
3527,8/31/2017 18:00,76.725,37.702,CBE,3,bare
3528,8/31/2017 18:30,76.289,38.107,CBE,3,bare
3529,8/31/2017 19:00,76.071,34.847,CBE,3,bare
3530,8/31/2017 19:30,70.803,41.345,CBE,3,bare
3531,8/31/2017 20:00,61.72,60.188,CBE,3,bare
3532,8/31/2017 20:30,56.988,73.582,CBE,3,bare
3533,8/31/2017 21:00,54.734,78.874,CBE,3,bare
3534,8/31/2017 21:30,57.29,73.276,CBE,3,bare
3535,8/31/2017 22:00,56.728,72.477,CBE,3,bare
3536,8/31/2017 22:30,55.472,75.744,CBE,3,bare
3537,8/31/2017 23:00,54.909,79.253,CBE,3,bare
3538,8/31/2017 23:30,53.69,83.322,CBE,3,bare
3539,9/1/2017 0:00,52.729,86.565,CBE,3,bare
3540,9/1/2017 0:30,52.029,87.16,CBE,3,bare
3541,9/1/2017 1:00,51.193,86.784,CBE,3,bare
3542,9/1/2017 1:30,49.87,88.338,CBE,3,bare
3543,9/1/2017 2:00,49.028,88.38,CBE,3,bare
3544,9/1/2017 2:30,47.736,89.913,CBE,3,bare
3545,9/1/2017 3:00,46.436,92.442,CBE,3,bare
3546,9/1/2017 3:30,45.624,93.135,CBE,3,bare
3547,9/1/2017 4:00,43.808,93.674,CBE,3,bare
3548,9/1/2017 4:30,43.579,93.39,CBE,3,bare
3549,9/1/2017 5:00,44.537,94.883,CBE,3,bare
3550,9/1/2017 5:30,44.082,95.065,CBE,3,bare
3551,9/1/2017 6:00,44.173,95.377,CBE,3,bare
3552,9/1/2017 6:30,44.263,95.44,CBE,3,bare
3553,9/1/2017 7:00,44.127,95.718,CBE,3,bare
3554,9/1/2017 7:30,45.036,95.556,CBE,3,bare
3555,9/1/2017 8:00,47.019,93.236,CBE,3,bare
3556,9/1/2017 8:30,49.028,87.335,CBE,3,bare
3557,9/1/2017 9:00,51.809,80.978,CBE,3,bare
3558,9/1/2017 9:30,54.82,74.775,CBE,3,bare
3559,9/1/2017 10:00,60.517,61.067,CBE,3,bare
3560,9/1/2017 10:30,64.117,53.364,CBE,3,bare
3561,9/1/2017 11:00,66.385,46.216,CBE,3,bare
3562,9/1/2017 11:30,67.114,45.472,CBE,3,bare
3563,9/1/2017 12:00,68.356,43.575,CBE,3,bare
3564,9/1/2017 12:30,67.372,42.453,CBE,3,bare
3565,9/1/2017 13:00,71.577,40.841,CBE,3,bare
3566,9/1/2017 13:30,72.783,37.743,CBE,3,bare
3567,9/1/2017 14:00,72.955,34.75,CBE,3,bare
3568,9/1/2017 14:30,72.826,33.249,CBE,3,bare
3569,9/1/2017 15:00,75.637,30.842,CBE,3,bare
3570,9/1/2017 15:30,76.158,30.867,CBE,3,bare
3571,9/1/2017 16:00,73.04,31.791,CBE,3,bare
3572,9/1/2017 16:30,71.92,34.066,CBE,3,bare
3573,9/1/2017 17:00,73.126,34.261,CBE,3,bare
3574,9/1/2017 17:30,74.467,34.231,CBE,3,bare
3575,9/1/2017 18:00,74.683,30.73,CBE,3,bare
3576,9/1/2017 18:30,74.034,32.442,CBE,3,bare
3577,9/1/2017 19:00,77.684,27.889,CBE,3,bare
3578,9/1/2017 19:30,72.826,32.449,CBE,3,bare
3579,9/1/2017 20:00,58.195,58.137,CBE,3,bare
3580,9/1/2017 20:30,50.752,77.632,CBE,3,bare
3581,9/1/2017 21:00,47.871,84.338,CBE,3,bare
3582,9/1/2017 21:30,46.751,86.82,CBE,3,bare
3583,9/1/2017 22:00,45.714,88.342,CBE,3,bare
3584,9/1/2017 22:30,44.901,90.772,CBE,3,bare
3585,9/1/2017 23:00,45.172,92.412,CBE,3,bare
3586,9/1/2017 23:30,44.901,91.179,CBE,3,bare
3587,9/2/2017 0:00,46.076,91.296,CBE,3,bare
3588,9/2/2017 0:30,43.534,92.83,CBE,3,bare
3589,9/2/2017 1:00,46.526,94.175,CBE,3,bare
3590,9/2/2017 1:30,45.534,93.727,CBE,3,bare
3591,9/2/2017 2:00,45.172,95.477,CBE,3,bare
3592,9/2/2017 2:30,45.986,95.299,CBE,3,bare
3593,9/2/2017 3:00,45.896,94.885,CBE,3,bare
3594,9/2/2017 3:30,46.076,96.111,CBE,3,bare
3595,9/2/2017 4:00,45.534,95.531,CBE,3,bare
3596,9/2/2017 4:30,43.488,95.498,CBE,3,bare
3597,9/2/2017 5:00,43.763,96.307,CBE,3,bare
3598,9/2/2017 5:30,43.075,96.45,CBE,3,bare
3599,9/2/2017 6:00,43.9,96.18,CBE,3,bare
3600,9/2/2017 6:30,42.064,96.025,CBE,3,bare
3601,9/2/2017 7:00,43.167,96.612,CBE,3,bare
3602,9/2/2017 7:30,44.355,97.188,CBE,3,bare
3603,9/2/2017 8:00,47.109,97.709,CBE,3,bare
3604,9/2/2017 8:30,51.984,93.523,CBE,3,bare
3605,9/2/2017 9:00,56.901,80.318,CBE,3,bare
3606,9/2/2017 9:30,60.647,68.585,CBE,3,bare
3607,9/2/2017 10:00,64.888,58.87,CBE,3,bare
3608,9/2/2017 10:30,67.627,52.306,CBE,3,bare
3609,9/2/2017 11:00,70.673,48.893,CBE,3,bare
3610,9/2/2017 11:30,73.213,44.02,CBE,3,bare
3611,9/2/2017 12:00,76.55,37.494,CBE,3,bare
3612,9/2/2017 12:30,76.811,37.343,CBE,3,bare
3613,9/2/2017 13:00,79.655,30.626,CBE,3,bare
3614,9/2/2017 13:30,80.449,28.657,CBE,3,bare
3615,9/2/2017 14:00,81.909,26.7,CBE,3,bare
3616,9/2/2017 14:30,82.13,27.807,CBE,3,bare
3617,9/2/2017 15:00,81.597,30.988,CBE,3,bare
3618,9/2/2017 15:30,82.218,30.813,CBE,3,bare
3619,9/2/2017 16:00,80.051,32.031,CBE,3,bare
3620,9/2/2017 16:30,82.53,30.964,CBE,3,bare
3621,9/2/2017 17:00,78.296,33.525,CBE,3,bare
3622,9/2/2017 17:30,79.655,35.67,CBE,3,bare
3623,9/2/2017 18:00,72.826,42.184,CBE,3,bare
3624,9/2/2017 18:30,71.103,44.364,CBE,3,bare
3625,9/2/2017 19:00,68.657,50.101,CBE,3,bare
3626,9/2/2017 19:30,66.643,57.255,CBE,3,bare
3627,9/2/2017 20:00,63.39,65.108,CBE,3,bare
3628,9/2/2017 20:30,62.191,66.053,CBE,3,bare
3629,9/2/2017 21:00,61.547,65.813,CBE,3,bare
3630,9/2/2017 21:30,61.29,63.784,CBE,3,bare
3631,9/2/2017 22:00,59.486,73.574,CBE,3,bare
3632,9/2/2017 22:30,56.426,91.908,CBE,3,bare
3633,9/2/2017 23:00,55.69,91.544,CBE,3,bare
3634,9/2/2017 23:30,54.909,87.067,CBE,3,bare
3635,9/3/2017 0:00,55.213,71.063,CBE,3,bare
3636,9/3/2017 0:30,55.69,67.559,CBE,3,bare
3637,9/3/2017 1:00,56.34,64.047,CBE,3,bare
3638,9/3/2017 1:30,56.383,67.08,CBE,3,bare
3639,9/3/2017 2:00,56.426,68.96,CBE,3,bare
3640,9/3/2017 2:30,56.772,69.255,CBE,3,bare
3641,9/3/2017 3:00,56.728,71.539,CBE,3,bare
3642,9/3/2017 3:30,56.556,74.352,CBE,3,bare
3643,9/3/2017 4:00,56.512,77.786,CBE,3,bare
3644,9/3/2017 4:30,56.728,81.422,CBE,3,bare
3645,9/3/2017 5:00,54.516,86.03,CBE,3,bare
3646,9/3/2017 5:30,54.387,88.875,CBE,3,bare
3647,9/3/2017 6:00,55.081,88.969,CBE,3,bare
3648,9/3/2017 6:30,55.906,88.5,CBE,3,bare
3649,9/3/2017 7:00,55.168,91.471,CBE,3,bare
3650,9/3/2017 7:30,54.952,94.029,CBE,3,bare
3651,9/3/2017 8:00,56.772,91.905,CBE,3,bare
3652,9/3/2017 8:30,60.861,83.714,CBE,3,bare
3653,9/3/2017 9:00,64.459,75.521,CBE,3,bare
3654,9/3/2017 9:30,67.543,71.074,CBE,3,bare
3655,9/3/2017 10:00,67.456,73.444,CBE,3,bare
3656,9/3/2017 10:30,68.27,72.46,CBE,3,bare
3657,9/3/2017 11:00,73.342,64.535,CBE,3,bare
3658,9/3/2017 11:30,74.597,60.146,CBE,3,bare
3659,9/3/2017 12:00,77.815,54.166,CBE,3,bare
3660,9/3/2017 12:30,79.831,51.248,CBE,3,bare
3661,9/3/2017 13:00,80.625,48.132,CBE,3,bare
3662,9/3/2017 13:30,81.687,45.907,CBE,3,bare
3663,9/3/2017 14:00,80.58,46.999,CBE,3,bare
3664,9/3/2017 14:30,82.218,41.226,CBE,3,bare
3665,9/3/2017 15:00,82.841,38.246,CBE,3,bare
3666,9/3/2017 15:30,79.831,40.06,CBE,3,bare
3667,9/3/2017 16:00,84.362,37.195,CBE,3,bare
3668,9/3/2017 16:30,82.218,38.044,CBE,3,bare
3669,9/3/2017 17:00,80.978,40.59,CBE,3,bare
3670,9/3/2017 17:30,82.308,39.644,CBE,3,bare
3671,9/3/2017 18:00,79.788,39.992,CBE,3,bare
3672,9/3/2017 18:30,80.978,37.476,CBE,3,bare
3673,9/3/2017 19:00,81.199,36.555,CBE,3,bare
3674,9/3/2017 19:30,72.523,50.419,CBE,3,bare
3675,9/3/2017 20:00,67.757,63.049,CBE,3,bare
3676,9/3/2017 20:30,64.76,69.852,CBE,3,bare
3677,9/3/2017 21:00,58.282,81.613,CBE,3,bare
3678,9/3/2017 21:30,55.602,87.69,CBE,3,bare
3679,9/3/2017 22:00,54.648,90.772,CBE,3,bare
3680,9/3/2017 22:30,55.125,91.178,CBE,3,bare
3681,9/3/2017 23:00,57.376,89.334,CBE,3,bare
3682,9/3/2017 23:30,61.677,77.859,CBE,3,bare
3683,9/4/2017 0:00,62.577,74.77,CBE,3,bare
3684,9/4/2017 0:30,62.276,73.196,CBE,3,bare
3685,9/4/2017 1:00,61.891,72.696,CBE,3,bare
3686,9/4/2017 1:30,60.948,75.608,CBE,3,bare
3687,9/4/2017 2:00,60.991,76.374,CBE,3,bare
3688,9/4/2017 2:30,60.733,78.505,CBE,3,bare
3689,9/4/2017 3:00,61.59,78.242,CBE,3,bare
3690,9/4/2017 3:30,61.205,79.202,CBE,3,bare
3691,9/4/2017 4:00,59.745,81.766,CBE,3,bare
3692,9/4/2017 4:30,59.916,83.595,CBE,3,bare
3693,9/4/2017 5:00,61.761,81.545,CBE,3,bare
3694,9/4/2017 5:30,62.148,81.564,CBE,3,bare
3695,9/4/2017 6:00,61.376,82.49,CBE,3,bare
3696,9/4/2017 6:30,61.205,83.264,CBE,3,bare
3697,9/4/2017 7:00,60.474,90.101,CBE,3,bare
3698,9/4/2017 7:30,60.861,92.243,CBE,3,bare
3699,9/4/2017 8:00,61.419,89.911,CBE,3,bare
3700,9/4/2017 8:30,63.39,82.988,CBE,3,bare
3701,9/4/2017 9:00,66.043,75.956,CBE,3,bare
3702,9/4/2017 9:30,68.484,69.886,CBE,3,bare
3703,9/4/2017 10:00,71.103,64.625,CBE,3,bare
3704,9/4/2017 10:30,73.17,59.898,CBE,3,bare
3705,9/4/2017 11:00,75.81,52.844,CBE,3,bare
3706,9/4/2017 11:30,78.121,51.597,CBE,3,bare
3707,9/4/2017 12:00,80.272,50.066,CBE,3,bare
3708,9/4/2017 12:30,82.665,45.874,CBE,3,bare
3709,9/4/2017 13:00,85.307,44.709,CBE,3,bare
3710,9/4/2017 13:30,86.074,44.594,CBE,3,bare
3711,9/4/2017 14:00,86.029,46.426,CBE,3,bare
3712,9/4/2017 14:30,88.259,45.657,CBE,3,bare
3713,9/4/2017 15:00,85.712,49.104,CBE,3,bare
3714,9/4/2017 15:30,79.392,58.986,CBE,3,bare
3715,9/4/2017 16:00,77.684,63.179,CBE,3,bare
3716,9/4/2017 16:30,71.834,79.726,CBE,3,bare
3717,9/4/2017 17:00,67.714,93.443,CBE,3,bare
3718,9/4/2017 17:30,67.028,94.142,CBE,3,bare
3719,9/4/2017 18:00,66.558,93.652,CBE,3,bare
3720,9/4/2017 18:30,67.199,87.558,CBE,3,bare
3721,9/4/2017 19:00,66.344,87.609,CBE,3,bare
3722,9/4/2017 19:30,66.173,87.886,CBE,3,bare
3723,9/4/2017 20:00,63.604,91.222,CBE,3,bare
3724,9/4/2017 20:30,61.376,89.639,CBE,3,bare
3725,9/4/2017 21:00,57.074,92.104,CBE,3,bare
3726,9/4/2017 21:30,54.3,92.904,CBE,3,bare
3727,9/4/2017 22:00,53.298,94.302,CBE,3,bare
3728,9/4/2017 22:30,52.554,95.138,CBE,3,bare
3729,9/4/2017 23:00,52.115,96.062,CBE,3,bare
3730,9/4/2017 23:30,51.325,95.084,CBE,3,bare
3731,9/5/2017 0:00,50.709,95.145,CBE,3,bare
3732,9/5/2017 0:30,50.841,96.225,CBE,3,bare
3733,9/5/2017 1:00,49.914,95.835,CBE,3,bare
3734,9/5/2017 1:30,49.782,96.669,CBE,3,bare
3735,9/5/2017 2:00,51.458,97.75,CBE,3,bare
3736,9/5/2017 2:30,56.165,98.618,CBE,3,bare
3737,9/5/2017 3:00,56.079,98.352,CBE,3,bare
3738,9/5/2017 3:30,56.901,98.3,CBE,3,bare
3739,9/5/2017 4:00,56.383,98.12,CBE,3,bare
3740,9/5/2017 4:30,56.251,98.656,CBE,3,bare
3741,9/5/2017 5:00,57.463,99.043,CBE,3,bare
3742,9/5/2017 5:30,56.122,97.066,CBE,3,bare
3743,9/5/2017 6:00,54.561,96.629,CBE,3,bare
3744,9/5/2017 6:30,54.865,95.657,CBE,3,bare
3745,9/5/2017 7:00,54.43,95.286,CBE,3,bare
3746,9/5/2017 7:30,53.733,95.973,CBE,3,bare
3747,9/5/2017 8:00,55.386,93.963,CBE,3,bare
3748,9/5/2017 8:30,59.745,83.136,CBE,3,bare
3749,9/5/2017 9:00,63.604,73.656,CBE,3,bare
3750,9/5/2017 9:30,64.803,69.914,CBE,3,bare
3751,9/5/2017 10:00,64.459,68.303,CBE,3,bare
3752,9/5/2017 10:30,66.515,64.428,CBE,3,bare
3753,9/5/2017 11:00,70.072,56.345,CBE,3,bare
3754,9/5/2017 11:30,67.285,58.165,CBE,3,bare
3755,9/5/2017 12:00,72.093,47.151,CBE,3,bare
3756,9/5/2017 12:30,64.375,62.885,CBE,3,bare
3757,9/5/2017 13:00,64.546,62.871,CBE,3,bare
3758,9/5/2017 13:30,67.372,51.102,CBE,3,bare
3759,9/5/2017 14:00,69.771,46.672,CBE,3,bare
3760,9/5/2017 14:30,75.29,43.313,CBE,3,bare
3761,9/5/2017 15:00,74.986,39.708,CBE,3,bare
3762,9/5/2017 15:30,67.627,46.46,CBE,3,bare
3763,9/5/2017 16:00,72.523,41.646,CBE,3,bare
3764,9/5/2017 16:30,66.258,52.356,CBE,3,bare
3765,9/5/2017 17:00,66.385,57.753,CBE,3,bare
3766,9/5/2017 17:30,66.643,50.484,CBE,3,bare
3767,9/5/2017 18:00,72.523,40.639,CBE,3,bare
3768,9/5/2017 18:30,74.163,36.04,CBE,3,bare
3769,9/5/2017 19:00,68.013,40.463,CBE,3,bare
3770,9/5/2017 19:30,59.401,59.083,CBE,3,bare
3771,9/5/2017 20:00,57.679,65.639,CBE,3,bare
3772,9/5/2017 20:30,55.168,71.939,CBE,3,bare
3773,9/5/2017 21:00,54.561,74.577,CBE,3,bare
3774,9/5/2017 21:30,53.645,77.283,CBE,3,bare
3775,9/5/2017 22:00,52.86,82.246,CBE,3,bare
3776,9/5/2017 22:30,51.852,86.237,CBE,3,bare
3777,9/5/2017 23:00,51.721,87.856,CBE,3,bare
3778,9/5/2017 23:30,51.148,89.296,CBE,3,bare
3779,9/6/2017 0:00,45.851,91.595,CBE,3,bare
3780,9/6/2017 0:30,45.714,93.829,CBE,3,bare
3781,9/6/2017 1:00,44.492,93.473,CBE,3,bare
3782,9/6/2017 1:30,43.214,93.737,CBE,3,bare
3783,9/6/2017 2:00,42.892,94.663,CBE,3,bare
3784,9/6/2017 2:30,47.019,97.05,CBE,3,bare
3785,9/6/2017 3:00,42.892,93.84,CBE,3,bare
3786,9/6/2017 3:30,41.369,94.287,CBE,3,bare
3787,9/6/2017 4:00,40.951,94.845,CBE,3,bare
3788,9/6/2017 4:30,40.579,95.233,CBE,3,bare
3789,9/6/2017 5:00,41.322,95.296,CBE,3,bare
3790,9/6/2017 5:30,40.298,94.648,CBE,3,bare
3791,9/6/2017 6:00,38.889,94.831,CBE,3,bare
3792,9/6/2017 6:30,38.748,95.4,CBE,3,bare
3793,9/6/2017 7:00,38.464,95.651,CBE,3,bare
3794,9/6/2017 7:30,39.267,96.8,CBE,3,bare
3795,9/6/2017 8:00,45.669,99.552,CBE,3,bare
3796,9/6/2017 8:30,53.253,97.545,CBE,3,bare
3797,9/6/2017 9:00,56.34,84.954,CBE,3,bare
3798,9/6/2017 9:30,60.604,69.74,CBE,3,bare
3799,9/6/2017 10:00,62.362,63.173,CBE,3,bare
3800,9/6/2017 10:30,64.974,56.412,CBE,3,bare
3801,9/6/2017 11:00,63.347,56.49,CBE,3,bare
3802,9/6/2017 11:30,67.413,46.446,CBE,3,bare
3803,9/6/2017 12:00,68.999,44.834,CBE,3,bare
3804,9/6/2017 12:30,70.329,41.187,CBE,3,bare
3805,9/6/2017 13:00,64.888,50.914,CBE,3,bare
3806,9/6/2017 13:30,63.862,52.51,CBE,3,bare
3807,9/6/2017 14:00,67.158,45.221,CBE,3,bare
3808,9/6/2017 14:30,73.947,36.293,CBE,3,bare
3809,9/6/2017 15:00,65.017,49.519,CBE,3,bare
3810,9/6/2017 15:30,66.943,49.504,CBE,3,bare
3811,9/6/2017 16:00,72.007,44.231,CBE,3,bare
3812,9/6/2017 16:30,65.829,53.531,CBE,3,bare
3813,9/6/2017 17:00,59.358,76.272,CBE,3,bare
3814,9/6/2017 17:30,63.946,59.755,CBE,3,bare
3815,9/6/2017 18:00,69.685,47.809,CBE,3,bare
3816,9/6/2017 18:30,60.733,64.351,CBE,3,bare
3817,9/6/2017 19:00,56.469,82.072,CBE,3,bare
3818,9/6/2017 19:30,56.208,81.74,CBE,3,bare
3819,9/6/2017 20:00,54.648,86.42,CBE,3,bare
3820,9/6/2017 20:30,52.16,90.452,CBE,3,bare
